Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10
0063Z0000104DfEQAU,1046085,Rwanda,Rwanda - Muturagara - 1046085,Cancelled,,12/15/23,Western Province,Nyabihu,Rurembo,Rwaza,Muturagara,Rwaza,,,Project Assessment - 2023.5.25,-1.672558,29.574736,1,https://api.worldpop.org/v1/services/stats?,7518.2,44607.93,Muturagara,1,,0,,0,,0,,0,,0,5/25/23,,0,,0,,0,,0
0063Z0000104DgMQAU,1046093,Rwanda,Rwanda - Satura - 1046093,Complete,In Service,7/12/24,Western Province,Nyabihu,Muringa,Gisizi,Satura,Ruhanga,,,Project Assessment - 2023.5.25,-1.74222,29.5125,3308,https://api.worldpop.org/v1/services/stats?,5532.21,44341.33,Kivugiza,458,Kinyasenge,680,Munini,760,Nyamasheke,690,Ruganda,720,,0,5/25/23,,0,,0,,0,,0
0063Z0000104DgRQAU,1046094,Rwanda,Rwanda - Kanwiri - 1046094,Identified,,3/29/24,Western Province,Nyabihu,Muringa,Nyamasheke,Kanwiri,Giciye,,,Project Assessment - 2023.5.25,-1.763055,29.5188,3980,https://api.worldpop.org/v1/services/stats?,7847.67,48608.32,Kanwiri,470,Hanika,947,Gisebeya,1067,Muyange,740,Rubare,756,,0,5/25/23,,0,,0,,0,,0
0063Z0000104DgqQAE,1046097,Rwanda,Rwanda - Kinamba - 1046097,Cancelled,,12/31/23,Western Province,Nyabihu,Bigogwe,Rega,Kinamba,Muzingo,,,Project Assessment - 2023.5.25,-1.65639,29.42131,4724,https://api.worldpop.org/v1/services/stats?,4975.8,48045.49,Rega,740,Kinamba,850,Nyagafumberi,960,Gaturo,1206,Ngamba,968,,0,5/25/23,,0,,0,,0,,0
0063Z000011T5tCQAS,1047440,Rwanda,Rwanda - Munyege - 1047440,Cancelled,,12/31/23,Western Province,Nyabihu,Jomba,Gisizi,Munyege,Rubona,,,Project Assessment - 2023.8.7,-1.7292,29.597731,3591,https://api.worldpop.org/v1/services/stats?,6653.68,46714.11,Munyenge,563,Gikaranka,960,Kanama,608,Futi,673,Rushubi,787,,0,8/7/23,,0,,0,,0,,0
006Ns0000096vL0IAI,1050548,Rwanda,Rwanda - Marangara - 1050548,Identified,Requested,12/31/24,Western Province,Nyabihu,Rugera Sector,Marangara-Tyazo Cells,Marangara,Nyamutera,,,Project Pre-Assessment - 2024.2.20,-1.629977,29.612912,2411,https://api.worldpop.org/v1/services/stats?,6826.9,46911,Nyagasozi,510,Kingona,511,Nyarusange,450,Ntarabana,380,Bweru,560,,0,2/20/24,,0,,0,,0,,0
006Ns00000979vtIAA,1050549,Rwanda,Rwanda - Nyagisozi - 1050549,Identified,Requested,12/31/24,Western Province,Nyabihu,Kintobo-Rurembo Sectors,Gahondo-Nyagisozi cells,Nyagisozi,Nyamutera,,,Project Assessment - 2024.2.20,-1.613521,29.578191,4079,https://api.worldpop.org/v1/services/stats?,5909.36,40657.73,Nyanshundura,1836,Rugendabari,630,Dehero,750,Bwumba,518,Gahoko,345,,0,2/20/24,,0,,0,,0,,0
006Ns0000097CsAIAU,1050550,Rwanda,Rwanda - Gahama - 1050550,Identified,Requested,12/31/24,Western Province,Nyabihu,Jomba Sector,Gasiza cell,Gahama,Rubagabaga,,,Project Pre-Assessment - 2024.2.20,-1.746997,29.590657,2857,https://api.worldpop.org/v1/services/stats?,6943.92,50512.24,Gahama,407,Cyumba,617,Gasiza,605,Ruhurura,650,Rwambuye,578,,0,2/20/24,,0,,0,,0,,0
006Ns0000097MD9IAM,1050552,Rwanda,Rwanda - Nyamitanzi - 1050552,Identified,Requested,12/31/24,Western Province,Nyabihu,Jomba Sector,Nyamitanzi cell,Nyamitanzi,Giciye,,,Project Pre-Assessment - 2024.2.20,-1.70127,29.55681,2584,https://api.worldpop.org/v1/services/stats?,8572.93,48784.73,Cyugi,852,Nyavuvu,532,Rugarambiro,670,Rugera,230,Kivumu,300,,0,2/20/24,,0,,0,,0,,0
006Ns0000097MD9IAM,1050552,Rwanda,Rwanda - Nyamitanzi - 1050552,Identified,Requested,12/31/24,Western Province,Nyabihu,Jomba Sector,Nyamitanzi cell,Nyamitanzi,Giciye,,,Project Assessment - 2018.9.11,-1.70127,29.55681,,https://api.worldpop.org/v1/services/stats?,8572.93,48784.73,Gahama,600,Ruhurura,475,Gitega-Rwamabuye,710,Gasayo-Gataka,875,Rwamabuye-Nyakiriba,915,,,9/11/18,,,,,,,,
006Ns0000097OjaIAE,1050551,Rwanda,Rwanda - Nyundo - 1050551,Identified,Requested,12/31/24,Western Province,Nyabihu,Rambura,Nyundo-Rugamba cells,Nyundo,Kanama,,,Project Pre-Assessment - 2023.5.25,-1.674722,29.50027,5366,https://api.worldpop.org/v1/services/stats?,7441,45660.96,Kamifuho,950,Giharo,875,Myumba,800,Rwinkingi,1240,Muturagara,1501,,0,5/25/23,,0,,0,,0,,0
006Ns0000097OjaIAE,1050551,Rwanda,Rwanda - Nyundo - 1050551,Identified,Requested,12/31/24,Western Province,Nyabihu,Rambura,Nyundo-Rugamba cells,Nyundo,Kanama,,,Project Pre-Assessment - 2024.2.20,-1.674722,29.50027,3085,https://api.worldpop.org/v1/services/stats?,7441,45660.96,Kamifuho,800,Giharo,500,Muturagara,706,Myumba,447,Kibumbiro,632,,0,2/20/24,,0,,0,,0,,0
006Ns0000097OjaIAE,1050551,Rwanda,Rwanda - Nyundo - 1050551,Identified,Requested,12/31/24,Western Province,Nyabihu,Rambura,Nyundo-Rugamba cells,Nyundo,Kanama,,,Project Pre-Assessment - 2024.9.17,-1.674722,29.50027,3595,https://api.worldpop.org/v1/services/stats?,7441,45660.96,Kamifuho,578,Rusereka,791,Rwinkingi,674,Giharo,730,Kamiro,822,,0,9/17/24,,0,,0,,0,,0
006Ns0000097OtGIAU,1050546,Rwanda,Rwanda - Rurambo - 1050546,Identified,Requested,12/31/24,Western Province,Nyabihu,Rurembo-Shyira Sectors,Rurambo-Mutanda cells,Rurambo,Giciye,,,Project Pre-Assessment - 2024.2.20,-1.674498,29.601932,2209,https://api.worldpop.org/v1/services/stats?,6441,51113.16,Rurambo,336,Cyuve,340,Gitega,600,Ntende,580,Cyivugiza,353,,0,2/20/24,,0,,0,,0,,0
006f100000a86EbAAI,1007437,Rwanda,Rwanda - Kidandari - 1007437,Rejected,Technical,12/11/18,Western Province,Nyabihu,Shyira-Rurembo,Mutanda,Kidandari,Giciye,,,Project Assessment - 2018.12.10,-1.6695278,29.5934722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7943,50907,,0,,0,,0,,0,,0,,,12/10/18,,,,,,,,
006f100000a86EdAAI,1007439,Rwanda,Rwanda - Mukamira - 1007439,Complete,In Service,5/18/23,Western Province,Nyabihu,Mukamira,Jaba_Cyamabuye,Mukamira,Nyamukongoro,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-1.6198,29.50244,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,12381,69201,Kinyanja,456,Rwanyirangeri,900,Gisenyi,1650,,0,,0,,,8/17/18,,,,,,,,
006f100000a86EfAAI,1007441,Rwanda,Rwanda - Gatovu - 1007441,Rejected,Technical,11/11/18,Western Province,Nyabihu,Rambura_Rurembo,Cyugi-Kabutozi,Gatovu,,,,Project Assessment - 2018.8.17,-1.6911944,29.5574167,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8977,54833,Cyugi,1200,Kabutozi,700,Musenyi,265,Rwanika,500,Mugote,400,,,8/17/18,,,,,,,,
006f100000a86EgAAI,1007442,Rwanda,Rwanda - Gasaso - 1007442,Rejected,,8/31/18,Western Province,Nyabihu,Karago,,Gasaso,,,,Project Assessment - 2018.8.12,-1.6331111,29.4766111,0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,12762,65027,,0,,0,,0,,0,,0,,,8/12/18,,,,,,,,
006f100000a86EiAAI,1007444,Rwanda,Rwanda - Kamiro - 1007444,Complete,In Service,6/23/22,Western Province,Nyabihu,Rambura,Rugamba_Kibisabo,Kamiro,Kanama,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-1.681,29.50024,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9458,52031,Kamiro,785,Bugonde,1450,Rwenza,820,Kamifuho,750,,0,,,8/17/18,,,,,,,,
006f100000a86EnAAI,1007449,Rwanda,Rwanda - Nama - 1007449,Rejected,Technical,11/5/18,Western Province,Nyabihu,Rambura,Nyundo,Nama,,,,Project Assessment - 2018.8.17,-1.6798,29.51732,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11348,58814,Nama,850,,0,,0,,0,,0,,,8/16/18,,,,,,,,
006f100000a86EoAAI,1007450,Rwanda,Rwanda - Nyamutukura - 1007450,Rejected,Technical,11/10/18,Western Province,Nyabihu,Jenda,Nyirakigugu,Nyamutukura,,,,Project Assessment - 2018.8.17,-1.61806,29.47252,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,14212,68482,Nyamutukura,610,Jenda,1000,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000a86EpAAI,1007451,Rwanda,Rwanda - Kinoni - 1007451,Rejected,Technical,11/5/18,Western Province,Nyabihu,Mukamira-Kintobo,Rurengeri_Nyamugari,Kinoni,,,,Project Assessment - 2018.8.17,-1.67984,29.51707,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11355,58637,Maziba,700,Kabagundu,680,"Rugarambiro,Rutovu",1475,Gasura,522,Kiyumba,444,,,8/16/18,,,,,,,,
006f100000a86EqAAI,1007452,Rwanda,Rwanda - Murambi - 1007452,Rejected,Technical,11/12/18,Western Province,Nyabihu,Rambura,Mutaho,Murambi,,,,Project Assessment - 2018.8.27,-1.67991,29.46661,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4247,32169,Murambi,700,Rutazigurwa,540,Nyiragokokora,750,Bukinanyana,300,,0,,,8/27/18,,,,,,,,
006f100000a86ErAAI,1007453,Rwanda,Rwanda - Gitinda - 1007453,Rejected,Technical,10/17/22,Western Province,Nyabihu,Rambura-Mulinga,Kibisabo_Rwantobo,Gitinda,,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.8.17,-1.70215,29.51309,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8970,47419,Karambi,576,Rwandarugari,475,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000d6kqzAAA,1012799,Rwanda,Rwanda - Nyirantarengwa - 1012799,Rejected,Technical,11/14/18,Western Province,Nyabihu,Shyira_Rurembo,Mutanda_Gitega,Nyirantarengwa,,,,Project Assessment - 2018.8.17,-1.67984,29.51707,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11355,58637,Cyuve,306,Rurambo,307,Cyanika,519,Ntende,685,Ruhombo,455,,,8/17/18,,,,,,,,
006f100000d6yKiAAI,1013019,Rwanda,Rwanda - Bukinanyana - 1013019,Rejected,Technical,11/11/18,Western Province,Nyabihu,Bigogwe,Arusha,Bukinanyana,,,,Project Assessment - 2018.8.27,-1.66374,29.4215,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7207,46577,Bukinanyana,850,Nyabishongore,520,Nyagihinga,188,Ngando,540,,0,,,8/27/18,,,,,,,,
006f100000d6yKsAAI,1013020,Rwanda,Rwanda - Kinaba - 1013020,Rejected,Technical,11/14/18,Western Province,Nyabihu,Rurembo-Rambura,Kilimbogo-Rwaza,Kinaba,,,,Project Assessment - 2018.8.27,-1.68764,29.5561,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8898,55745,Kinaba,640,Kabutozi,700,Cyugi,1200,Nturo-Gasenyi,792,Cyogo-Karuharo,1020,,,8/27/18,,,,,,,,
006f100000d6yKxAAI,1013021,Rwanda,Rwanda - Kamiranzovu - 1013021,Rejected,Technical,9/14/18,Western Province,Nyabihu,Rurembo_Shyira,Rwaza-Shaki,Kamiranzovu,,,,Project Assessment - 2018.8.27,-1.67981,29.58516,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7735,49689,Gitega,1,,0,,0,,0,,0,,,8/27/18,,,,,,,,
006f100000d6yL2AAI,1013022,Rwanda,Rwanda - Rwanika - 1013022,Rejected,Technical,11/5/18,Western Province,Nyabihu,Rurembo-Shyira,Rwaza-Shaki,Rwanika,,,,Project Assessment - 2018.8.27,-1.67288,29.57468,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9263,53078,Rwanika,587,Gitega,400,Karambi,425,Musenyi,265,,0,,,8/27/18,,,,,,,,
006f100000d6yL7AAI,1013023,Rwanda,Rwanda - Kidandari - 1013023,Rejected,Technical,11/5/18,Western Province,Nyabihu,Rurembo-Shyira,Mwana-Mutanda,Kidandari,,,,Project Assessment - 2018.8.27,-1.66939,29.59021,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8280,50842,Kidandari,750,Kaziba,578,Ntende,685,Kamugarura-RubonaII,1050,Nemba,500,,,8/27/18,,,,,,,,
006f100000d6yLCAAY,1013024,Rwanda,Rwanda - Bihira - 1013024,Rejected,Technical,11/13/18,Western Province,Nyabihu,Rurembo,Gahondo,Bihira,,,,Project Assessment - 2018.8.27,-1.63099,29.58643,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9166,51015,Bihira,515,Kanama,273,Kazuba,460,Rugendabari,438,Murungu,500,,,8/27/18,,,,,,,,
006f100000d6yLHAAY,1013025,Rwanda,Rwanda - Muturagara-Gatobo - 1013025,Complete,In Service,12/22/23,Western Province,Nyabihu,Rurembo,Rwaza,Muturagara-Gatobo,Muturagara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Pre-Assessment - 2023.5.25,1.6725,29.57472,2270,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9286,52955,Gatobo,270,Muturagara,400,Murama,370,Musezer0,580,Karambi,650,,0,5/25/23,,0,,0,,0,,0
006f100000d6yLHAAY,1013025,Rwanda,Rwanda - Muturagara-Gatobo - 1013025,Complete,In Service,12/22/23,Western Province,Nyabihu,Rurembo,Rwaza,Muturagara-Gatobo,Muturagara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.28,1.6725,29.57472,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9286,52955,Gatobo,315,Muturagara,415,Musenyi-Tubuye-Murama,996,Muhungwe- kamenyo,616,Musezero-Rubona-Gisoro-Karambi,2128,,,8/27/18,,,,,,,,
006f100000d6yLMAAY,1013026,Rwanda,Rwanda - Rwamigega - 1013026,Rejected,Technical,11/5/18,Western Province,Nyabihu,Rurembo-Kintobo,Gahondo-Ryinyo,Rwamigega,,,,Project Assessment - 2018.8.27,-1.67288,29.57468,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9263,53078,Rwamigega,334,Kadaterurwa,576,Gabiro,550,Kamahwera,750,Gakoro,638,,,8/27/18,,,,,,,,
006f100000d6yLRAAY,1013027,Rwanda,Rwanda - Murambi - 1013027,Rejected,Technical,11/30/18,Western Province,Nyabihu,Rambura,Mutaho,Murambi,,,,Project Assessment - 2018.8.27,,,,,,,Murambi,1,,0,,0,,0,,0,,,8/27/18,,,,,,,,
006f100000d6yLWAAY,1013028,Rwanda,Rwanda - Nyiragakokora - 1013028,Rejected,Technical,11/12/18,Western Province,Nyabihu,Rambura,Mutaho,Nyiragakokora,,,,Project Assessment - 2018.8.27,-1.68216,29.46831,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4268,31711,Nyiragokokora,750,Rusekera,220,Bukinanyana,300,Bihangara,360,,0,,,8/27/18,,,,,,,,
006f100000d6yLbAAI,1013029,Rwanda,Rwanda - Kavumbu - 1013029,Complete,In Service,4/1/22,Western Province,Nyabihu,Rambura,Mutaho,Kavumbu,Nyamukongoro,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.28,-1.67069,29.46836,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5622,39717,Rutazigurwa,540,Sukiro,593,Kiraza-Murambi,1578,Nyiragokokora,750,Rusekera-bukinanyana,520,,,8/27/18,,,,,,,,
006f100000d7GqvAAE,1013363,Rwanda,Rwanda - Rwangege - 1013363,Rejected,Technical,11/12/18,Western Province,Nyabihu,Rugera,Marangara-Rurembo,Rwangege,Kizihira,,,Project Assessment - 2018.9.11,-1.60288,29.59389,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6466,49873,Rwangenge,385,Karambi,550,Bihe,600,Bwumba,390,Gasayo-Kagano,924,,,9/11/18,,,,,,,,
006f100000d7GrAAAU,1013366,Rwanda,Rwanda - Ruyebe - 1013366,Rejected,Technical,11/12/18,Western Province,Nyabihu,Karago,Karengera,Ruyebe,Ntosho,,,Project Pre-Assessment - 2023.5.25,1.650277,29.52111,3200,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,12342,65500,Kirwa,650,Nyaburaro,500,Ruyebe,780,Mashyuza,690,Mwiyanike,580,,0,5/25/23,,0,,0,,0,,0
006f100000d7GrAAAU,1013366,Rwanda,Rwanda - Ruyebe - 1013366,Rejected,Technical,11/12/18,Western Province,Nyabihu,Karago,Karengera,Ruyebe,Ntosho,,,Project Assessment - 2018.9.11,1.650277,29.52111,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,12342,65500,Nyaburaro,526,Ruyebe,635,Karambi,550,Kigwa,560,Gatwe,400,,,9/11/18,,,,,,,,
006f100000d7GrFAAU,1013367,Rwanda,Rwanda - Mashyuza - 1013367,Rejected,Technical,11/11/18,Western Province,Nyabihu,Karago,Karengera,Mashyuza,Rucakabiri,,,Project Assessment - 2018.9.11,-1.64985,29.52289,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,12324,65109,Mashyuza,635,Ruyebe,430,Kigwa,560,Gatwe,400,,0,,,9/11/18,,,,,,,,
006f100000d7GrKAAU,1013368,Rwanda,Rwanda - Rubare - 1013368,Rejected,Technical,11/11/18,Western Province,Nyabihu,Jenda,Kareba,Rubare,Rurage,,,Project Assessment - 2018.9.11,-1.59466,29.47184,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8526,63530,Rubare,856,Munanira,450,Musumba,520,Kamatenge,458,Kareba,875,,,9/11/18,,,,,,,,
006f100000d7GrPAAU,1013369,Rwanda,Rwanda - Matyazo - 1013369,Rejected,Technical,12/31/18,Western Province,Nyabihu,Karago,Busoro_Cyamabuye,Matyazo,Nyamukongoro,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.9.11,-1.64694,29.47735,4288,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9686,59163,Gasaso,1143,Matyazo,1300,Rebero,1125,Ruhigiro,720,,0,,0,9/11/18,,0,,0,,0,,0
006f100000d7GrUAAU,1013370,Rwanda,Rwanda - Rushungura - 1013370,Rejected,Technical,11/5/18,Western Province,Nyabihu,Jenda,Nyirakigugu,Rushungura,Nyamutukura,,,Project Assessment - 2018.9.11,-1.62862,29.47369,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,13717,65894,Rushungura,800,Kibaya,500,Kibuye,750,Kaburiza,400,Buremera,412,,,9/11/18,,,,,,,,
006f100000d7GrZAAU,1013371,Rwanda,Rwanda - Gisozi - 1013371,Rejected,Technical,11/30/18,Western Province,Nyabihu,Jenda,Gisozi-Gitambuko,Gisozi,Kazinga,,,Project Assessment - 2018.9.11,-1.61452,29.47951,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11724,67990,Gisozi,1000,,0,,0,,0,,0,,,9/11/18,,,,,,,,
006f100000d7GreAAE,1013372,Rwanda,Rwanda - RunyanjaII - 1013372,Rejected,Technical,11/12/18,Western Province,Nyabihu,Jenda,Kabatezi,RunyanjaII,Nyamutukura,,,Project Assessment - 2018.9.11,-1.61142,29.47289,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11980,69018,Runyanja,1300,Nyamutukura,610,Jenda,1200,Gitambuko-Musumba,1245,Gisozi,500,,,9/11/18,,,,,,,,
006f100000d7GrjAAE,1013373,Rwanda,Rwanda - RunyanjaI - 1013373,Rejected,Technical,11/11/18,Western Province,Nyabihu,Jenda,Kabatezi,RunyanjaI,Nyamutukura,,,Project Assessment - 2018.9.11,-1.60836,29.47061,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11146,68895,Runyanja,1300,Musumba,537,Ndorwa,450,Gakarara,600,,0,,,9/11/18,,,,,,,,
006f100000d7GroAAE,1013374,Rwanda,Rwanda - Biseke - 1013374,Rejected,,10/17/22,Western Province,Nyabihu,Karago,Gihirwa,Biseke,Gihirwa,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.9.11,-1.66137,29.50069,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11450,60265,Biseke,520,Nyagisozi,500,Kanombe,6694,Gifumba,600,Rugarambiro,452,,,9/11/18,,,,,,,,
006f100000d7GrtAAE,1013375,Rwanda,Rwanda - Ruhigiro - 1013375,Rejected,Technical,11/10/18,Western Province,Nyabihu,Karago,Gihirwa-Busoro,Ruhigiro,Busoro,,,Project Assessment - 2018.9.11,-1.65254,29.4929,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11292,62402,Ruhigiro,720,Gifumba,600,,0,,0,,0,,,9/11/18,,,,,,,,
006f100000d7Gs3AAE,1013377,Rwanda,Rwanda - Kugasumo - 1013377,Complete,In Service,7/18/23,Western Province,Nyabihu,Jenda-Karago,Nyirakigugu-Cyamabuye,Kugasumo,Nyamukongoro,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.9.11,-1.62689,29.48884,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11886,66968,Muderi,434,Cyamabuye,625,Nteranya,545,Nanga,460,Muremure,650,,,9/11/18,,,,,,,,
006f100000d7GsDAAU,1013379,Rwanda,Rwanda - Gatagara - 1013379,Rejected,Technical,11/11/18,Western Province,Nyabihu,Karago_Jenda,Busoro-Bukinanyana,Gatagara,Gatagara,,,Project Assessment - 2018.9.11,-1.62934,29.4568,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11891,65498,Bibanza,465,Gatagara,365,Kagohe,377,Karuhirwa,400,Kageri,410,,,9/11/18,,,,,,,,
006f100000d7GsIAAU,1013380,Rwanda,Rwanda - Nyagasozi - 1013380,Rejected,Technical,11/15/18,Western Province,Nyabihu,Rugera,Marangara_Tyazo,Nyagasozi,Nyamutera,,,Project Assessment - 2018.9.11,-1.62865,29.61529,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7990,51081,Kingona,440,Nyagasozi,631,Nyarusange,475,Mubuga,400,Marangara,3000,,,9/11/18,,,,,,,,
006f100000d7GsNAAU,1013381,Rwanda,Rwanda - Nyagihinga - 1013381,Rejected,Technical,11/11/18,Western Province,Nyabihu,Bigogwe,Arusha,Nyagihinga,Mizingo,,,Project Assessment - 2018.9.11,-1.65625,29.42217,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8204,53205,Kinamba,825,Ngandu,270,Bukinanyana,850,Nyagihinga,188,,0,,,9/11/18,,,,,,,,
006f100000d7GsNAAU,1013381,Rwanda,Rwanda - Nyagihinga - 1013381,Rejected,Technical,11/11/18,Western Province,Nyabihu,Bigogwe,Arusha,Nyagihinga,Mizingo,,,Project Assessment - 2018.9.11,-1.65625,29.42217,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8204,53205,Nyagihinga,188,Ngandu,270,Muhe,1550,Nyabishunguru,520,,0,,,9/11/18,,,,,,,,
006f100000d7GsSAAU,1013382,Rwanda,Rwanda - Busasamana - 1013382,Rejected,Technical,11/10/18,Western Province,Nyabihu,Bigogwe,Arusha,Busasamana,Mizingo,,,Project Assessment - 2018.9.11,-1.61593,29.45548,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,14326,67583,Busasamana,700,Ngando,270,Nyabishunguru,520,Nyagihinga,188,,0,,,9/11/18,,,,,,,,
006f100000d7GsXAAU,1013383,Rwanda,Rwanda - Kabahendanyi - 1013383,Rejected,Vehicular Bridge Required,11/30/18,Western Province,Nyabihu,Rugera-Rurembo,Marangara_Gahondo,Kabahendanyi,Nyamutera,,,Project Assessment - 2018.9.11,-1.62433,29.59547,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8189,50426,Kabahendanyi,564,Murungu,500,,0,,0,,0,,,9/11/18,,,,,,,,
006f100000d7GscAAE,1013384,Rwanda,Rwanda - Bwumba - 1013384,Rejected,Technical,11/13/18,Western Province,Nyabihu,Rugera_kintobo,Marangara-Nyagisozi,Bwumba,Nyamutera,,,Project Assessment - 2018.9.11,-1.61143,29.57829,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7812,49812,Bwumba,390,Nyagisozi,1552,Murungu,500,Tetero,432,Rugendabari,438,,,9/11/18,,,,,,,,
006f100000d7GshAAE,1013385,Rwanda,Rwanda - Gasayo - 1013385,Rejected,Technical,11/11/18,Western Province,Nyabihu,Rugera,Marangara,Gasayo,Bwikurure,,,Project Assessment - 2018.9.11,-1.61454,29.5842,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7970,49685,Bwumba,390,Gasayo,450,Rugendabari-Dehero-Tetero,1220,Kabahendanyi,564,Mucaca-Nyagasozi,1800,,,9/11/18,,,,,,,,
006f100000d7GsmAAE,1013386,Rwanda,Rwanda - Murengere - 1013386,Rejected,Technical,11/11/18,Western Province,Nyabihu,Rurembo-Rugera,Gahondo_Tyazo,Murengere,Mubayu,,,Project Assessment - 2018.9.11,-1.62778,29.59093,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8819,51027,Murengere,674,Murungu,500,Kazuba,460,Bihira,900,Mucaca,800,,,9/11/18,,,,,,,,
