Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj
006f100000eev1eAAA,1014416,Rwanda,Rwanda - Gakirage - 1014416,Rejected,Technical,11/19/18,Eastern Province,Nyagatare,Karama,Ndego,Gakirage,Kanama,,,Project Assessment - 2018.11.18,-1.365045,30.148672,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3001.0,19180.0,Gakirage,528.0,Mutete,436.0,Kanyami,815.0,Murambi,520.0,Matereza,514.0,,,11/18/18,,,,,,,,,POINT (516543.79012849793 4849075.433521839),1468.7545166015625,2564.06494140625,4002.7705078125,1464.5745849609375,2572.730224609375,3965.0166015625
006f100000eev1jAAA,1014417,Rwanda,Rwanda - Murujanjara - 1014417,Rejected,Technical,11/19/18,Eastern Province,Nyagatare,Karama-Gitunda,Nyakiga-Nyangari,Murujanjara,Kagihenda,,,Project Assessment - 2018.11.18,-1.397253,30.163373,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6486.0,30458.0,Karama centre,720.0,Kavumu,426.0,Mabare,386.0,Kentarama,410.0,Mutumba,956.0,,,11/18/18,,,,,,,,,POINT (518179.4343990408 4845514.271930026),1912.49853515625,6420.97900390625,8987.455078125,1934.3765869140625,6519.9755859375,9213.80078125
006f100000efhn7AAA,1014792,Rwanda,Rwanda - Rutete - 1014792,Rejected,Technical,12/12/18,Eastern Province,Nyagatare,Kiyombe,Gataba-Kabungo,Rutete,Ngoma,,,Project Assessment - 2018.12.12,-1.419195,30.104228,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3324.0,23346.0,Rutete,300.0,Kwiperu-Rwabashanja,800.0,Nyakabungo-Ruhonwa,600.0,Rugarama,480.0,Rwamushe-Bitare,815.0,,,12/11/18,,,,,,,,,POINT (511597.91910894925 4843088.649811947),807.720458984375,1070.5848388671875,2062.34716796875,807.720458984375,1081.821533203125,2173.7392578125
006f100000a86F1AAI,1007463,Rwanda,Rwanda - Mujerenge - 1007463,Complete,In Service,11/22/21,Southern Province,Nyamagabe,Buruhukiro,Bushigishigi,Mujerenge,Rukarara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-2.45195667,29.427665,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4330.0,31317.0,Mujerenge,500.0,Minaga,300.0,Gikungu,195.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (436351.20475762914 4728888.517434537),1187.89501953125,2806.438720703125,5170.06640625,1231.761962890625,2801.664794921875,5256.447265625
006f100000a86F2AAI,1007464,Rwanda,Rwanda - Gahira - 1007464,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Uwinkingi-Musebeya,GAHIRA,Gahira,,,,Project Assessment - 2018.8.11,-2.448025,29.4665,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6936.0,36523.0,Bunyunyu,670.0,Gakereko,700.0,Bitaba,450.0,Kunyu,540.0,Gititi,450.0,,,8/11/18,,,,,,,,,POINT (440669.9624608345 4729325.025542499),1068.080078125,3045.7783203125,5940.2138671875,1093.541015625,3118.247314453125,6036.46484375
006f100000a86F3AAI,1007465,Rwanda,Rwanda - Rwangambibi - 1007465,Complete,In Service,11/12/21,Southern Province,Nyamagabe,Gatare,Shyeru,Rwangambibi,Rwondo,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.25,-2.345116,29.43387,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7078.0,38266.0,Bimba,611.0,"Kagusa, ruhanga",944.0,Rwangambibi,540.0,Rucunda,650.0,Mushubi,730.0,,,8/25/18,,,,,,,,,POINT (437036.393984277 4740702.245394055),1078.5540771484375,3383.33837890625,6903.7060546875,1110.62109375,3382.924560546875,6977.88037109375
006f100000a86F4AAI,1007466,Rwanda,Rwanda - Rugeti - 1007466,Complete,In Service,3/5/20,Southern Province,Nyamagabe,Uwinkingi,Rugogwe-Kizimyamuriro,Rugeti,Rubyiro,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.1,-2.47640667,29.4208,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5050.0,25176.0,Rugeti,658.0,Mwishyogwe,673.0,Tantamara,1050.0,Gishwati,1002.0,Bishya,980.0,,,9/1/18,,,,,,,,,POINT (435588.9041862236 4726184.729774004),1467.248291015625,4078.69921875,7453.98828125,1443.4085693359375,4215.8916015625,7508.3037109375
006f100000a86F5AAI,1007467,Rwanda,Rwanda - Mwishyogwe - 1007467,Rejected,Technical,11/29/18,Southern Province,Nyamagabe,Uwinkingi,,Mwishyogwe,,,,Project Assessment - 2018.8.12,-2.484,29.4196111,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4483.0,24841.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (435457.05370600446 4725345.069967243),1496.477783203125,3309.50830078125,6516.77197265625,1638.476806640625,3333.094970703125,6590.890625
006f100000a86F6AAI,1007468,Rwanda,Rwanda - Nyarusengesi - 1007468,Rejected,Technical,11/28/18,Southern Province,Nyamagabe,Mushubi,Biteteri,Nyarusengesi,,,,Project Assessment - 2018.8.17,-2.287455,29.434438,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4064.0,30362.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (437097.02405325597 4747077.872906469),724.126953125,1693.909912109375,3269.763671875,779.2471923828125,1714.943115234375,3419.251708984375
006f100000a86F7AAI,1007469,Rwanda,Rwanda - Remera - 1007469,Complete,In Service,7/28/23,Southern Province,Nyamagabe,Musange,Nyagisozi,Remera,Mwogo,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.213863,29.563708,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3273.0,27010.0,Remera,636.0,Kabingo,558.0,Dusenyi,500.0,Mayebe,450.0,Rwesero,570.0,,,9/4/18,,,,,,,,,POINT (451472.58782487974 4755219.821429696),592.9046630859375,1986.5936279296875,3718.3837890625,511.1452331542969,1997.962646484375,3726.3271484375
006f100000a86FAAAY,1007472,Rwanda,Rwanda - Sabake - 1007472,Identified,Identified in Needs Assessment,12/31/18,Southern Province,Nyamagabe,Uwinkingi-Buruhukiro,Rugogwe,Sabake,Rubyiro,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.1,-2.47291333,29.42335667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5309.0,26483.0,Rugeti,658.0,Minaga,978.0,Sabake,718.0,Mujerenge,1065.0,Tantamara,1050.0,,,9/1/18,,,,,,,,,POINT (435873.06558617944 4726571.115460157),1621.6400146484375,4303.8818359375,7225.5,1766.698974609375,4354.859375,7465.7294921875
006f100000a86FBAAY,1007473,Rwanda,Rwanda - Uwabarashi - 1007473,Under Construction,,5/16/25,Southern Province,Nyamagabe,Musange-Gashari,Nyagisozi,Uwabarashi,Mbirurume,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.21156,29.544015,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3785.0,25588.0,Uwabarshi,483.0,Ruhuga,520.0,Kibaga,460.0,Dusenyi,530.0,Kayogoro,620.0,,,9/4/18,,,,,,,,,POINT (449282.0725735989 4755473.801546509),716.867431640625,1955.93359375,3733.85205078125,729.5389404296875,1976.682861328125,3779.19775390625
006f100000a86FCAAY,1007474,Rwanda,Rwanda - Cyimbogo - 1007474,Rejected,Technical,9/1/18,Southern Province,Nyamagabe,Mushubi-Nkomane,Biteteri,Cyimbogo,,,,Project Assessment - 2018.8.17,-2.2875833,29.4333889,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4066.0,30522.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (436980.3427663588 4747063.64070624),794.8876953125,1635.298583984375,3264.84912109375,848.1104736328125,1635.925048828125,3440.104736328125
006f100000a86FFAAY,1007477,Rwanda,Rwanda - Mugote - 1007477,Complete,In Service,11/9/21,Southern Province,Nyamagabe,Buruhukiro,Kizimyamuriro,Mugote,Rukarara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-2.4477333,29.41455333,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3471.0,25475.0,Mugote,600.0,Gikungu,450.0,Tantamara,390.0,Mujerenge,280.0,,0.0,,,8/17/18,,,,,,,,,POINT (434892.81492437376 4729354.869516189),1219.4864501953125,2988.541015625,5059.2509765625,1214.90283203125,3026.56298828125,5159.478515625
006f100000a86FHAAY,1007479,Rwanda,Rwanda - Kabuga - 1007479,Rejected,Technical,11/12/18,Southern Province,Nyamagabe,Uwinkingi-Buruhukiro,Kibyagira Cell,Kabuga,,,,Project Assessment - 2018.8.11,-2.45674667,29.43966667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5382.0,35228.0,Kabuga village,850.0,Bushigishigi village,450.0,Bishya village,890.0,Cyumuganza village,738.0,Rusekera village,520.0,,,8/11/18,,,,,,,,,POINT (437686.1632696693 4728359.448901385),1373.9486083984375,2975.770751953125,6495.140625,1365.955078125,3057.994140625,6552.2666015625
006f100000a86FIAAY,1007480,Rwanda,Rwanda - Kabingo - 1007480,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Buruhukiro-Gatare,Mukongoro,Kabingo,,,,Project Assessment - 2018.8.17,-2.395728,29.427631,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9739.0,35574.0,Gifungwe,540.0,Gikungu,530.0,Bitaba,370.0,Rukwandu,470.0,Munini,470.0,,,8/17/18,,,,,,,,,POINT (436344.79677796096 4735105.761394896),1853.17529296875,4456.9599609375,6983.47119140625,1819.059326171875,4466.5068359375,7051.5478515625
006f100000a86FJAAY,1007481,Rwanda,Rwanda - Mutiwingoma - 1007481,Complete,In Service,11/6/20,Southern Province,Nyamagabe,Mbazi-Kaduha,Mutiwingoma,Mutiwingoma,Rukarara,Rwanda Full Scale Research - Randomized and Baselined - Intervention,Catchment Survey Program,Project Assessment - 2018.9.5,-2.364085,29.553359,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3948.0,22500.0,Kanyege,455.0,Mukongoro,570.0,Kabizira,640.0,Gatwa,480.0,"Kibumba,",456.0,,,9/4/18,,,,,,,,,POINT (450326.6488182934 4738609.67842291),803.033447265625,1663.967041015625,3131.224609375,799.186767578125,1751.61376953125,3203.32275390625
006f100000a86FKAAY,1007482,Rwanda,Rwanda - Murwa - 1007482,Rejected,Technical,11/5/18,Southern Province,Nyamagabe,Mbazi-Kibumbwe,Bwemba-Mutiwingoma,Murwa,Rukarara,,,Project Assessment - 2018.9.12,-2.39084,29.57068,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3959.0,25641.0,Murwa,564.0,Nyamirama,578.0,Murambi,731.0,Nyagatovu,472.0,Munyinya,712.0,,,9/12/18,,,,,,,,,POINT (452253.96695557714 4735652.032521216),911.8668212890625,1669.4759521484375,4396.8369140625,898.3451538085938,1691.611328125,4378.4306640625
006f100000a86FLAAY,1007483,Rwanda,Rwanda - Rwankango - 1007483,Rejected,Vehicular Bridge Required,11/30/18,Southern Province,Nyamagabe,Musange,Masizi,Rwankango,Muhura,,,Project Assessment - 2018.9.4,-2.259663,29.592431,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4211.0,26343.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (454668.8203711491 4750156.728830188),959.2127685546875,2187.173828125,4053.323974609375,968.13720703125,2238.610595703125,4167.806640625
006f100000a86FMAAY,1007484,Rwanda,Rwanda - Uwamataba - 1007484,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Buruhukiro,Munyege-Uwindekezi,Uwamataba,Mushishito,,,Project Assessment - 2018.9.1,-2.47437333,29.488816,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6814.0,42286.0,Uwamataba,905.0,Birembo,560.0,Gatovu,647.0,Kimina,830.0,Mugote,612.0,,,9/1/18,,,,,,,,,POINT (443152.88771652296 4726412.665571292),1994.65576171875,4476.2412109375,7896.615234375,2039.4478759765625,4592.3076171875,8027.92626953125
006f100000a86FNAAY,1007485,Rwanda,Rwanda - Nyarurambi - 1007485,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Kibirizi,Uwindekezi-Munyege,Nyarurambi,Mushishito,,,Project Assessment - 2018.9.2,-2.4724,29.5,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,0.0,0.0,Nyarurambi,874.0,Mugote,612.0,Kimina,830.0,Gatovu,647.0,Birembo,560.0,,,9/2/18,,,,,,,,,POINT (444396.57387864986 4726631.329544983),1734.5865478515625,3753.468017578125,7075.45166015625,1786.94482421875,3924.7607421875,7210.623046875
006f100000a86FOAAY,1007486,Rwanda,Rwanda - Rusekera - 1007486,Rejected,Technical,11/14/18,Southern Province,Nyamagabe,Buruhukiro,Bushigishigi,Rusekera,,,,Project Assessment - 2018.8.17,-2.451815,29.43508667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4628.0,33740.0,Rusekera village,400.0,Bushigishigi,380.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (437176.58155193063 4728904.532430877),1242.0091552734375,2639.84619140625,4916.8974609375,1248.4774169921875,2621.49169921875,4977.77490234375
006f100000a86FPAAY,1007487,Rwanda,Rwanda - Shaki - 1007487,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Musebeya-Gatare,RUSEKERA,Shaki,,,,Project Assessment - 2018.8.17,-2.391707,29.435709,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8948.0,36198.0,Shaki,512.0,Uwimituza,400.0,Rebero,300.0,Kibuburo,250.0,Kageyo,523.0,,,8/17/18,,,,,,,,,POINT (437243.02650321356 4735550.738041816),1737.48193359375,3451.423828125,5957.7119140625,1767.2274169921875,3545.75048828125,6023.25830078125
006f100000a86FQAAY,1007488,Rwanda,Rwanda - Muzirantwago - 1007488,Rejected,Technical,11/16/18,Southern Province,Nyamagabe,Kibirizi-Cyanika,Karambo,Muzirantwago,,,,Project Assessment - 2018.8.11,-2.428413,29.577879,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4689.0,35105.0,Gitwa village,1000.0,Gisoro village,900.0,Nyirakiraro village,1100.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (453055.8919862027 4731497.902041313),1156.914794921875,2845.883056640625,5574.8681640625,1093.520263671875,2761.354736328125,5638.02880859375
006f100000a86FRAAY,1007489,Rwanda,Rwanda - Cyabagomba - 1007489,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Musange,Masizi,Cyabagomba,Cyibande,,,Project Assessment - 2018.9.4,-2.296023,29.557358,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3387.0,21406.0,Cyabagomba,403.0,,0.0,Kibiraro,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (450769.0443336023 4746135.324822778),798.5177001953125,2095.963623046875,3937.203125,807.1846923828125,2136.929931640625,3999.824951171875
006f100000a86FSAAY,1007490,Rwanda,Rwanda - Gasharu - 1007490,Rejected,,8/27/18,Southern Province,Nyamagabe,Kibirizi,,Gasharu,,,,Project Assessment - 2018.8.12,-2.43993333,29.51594167,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4375.0,28495.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (446168.14007175853 4730221.80054818),887.4627685546875,2052.3505859375,4240.9208984375,887.7051391601562,2100.1513671875,4356.4990234375
006f100000a86FTAAY,1007491,Rwanda,Rwanda - Muduha - 1007491,Rejected,Technical,12/31/18,Southern Province,Nyamagabe,Kibirizi,Gashiha-Gakanka,Muduha,Rukarara,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.1,-2.436162,29.52308,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4128.0,26947.0,Muduha,896.0,Nyabubare,1034.0,Muganza,987.0,Gasharu,638.0,Rukamiro,975.0,,,9/1/18,,,,,,,,,POINT (446961.8606877736 4730639.076426714),811.7039794921875,2205.703125,4109.1865234375,846.1262817382812,2272.076171875,4226.4208984375
006f100000a86FUAAY,1007492,Rwanda,Rwanda - Nyakabingo - 1007492,Rejected,Technical,11/30/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Nyakabingo,,,,Project Assessment - 2018.8.17,-2.298329,29.459225,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4140.0,26366.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (439854.4235445781 4745876.597812595),923.031005859375,2120.265625,3730.51123046875,932.6865844726562,2156.079345703125,3850.70751953125
006f100000a86FVAAY,1007493,Rwanda,Rwanda - Nyagisumo - 1007493,Rejected,Technical,11/11/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Nyagisumo,,,,Project Assessment - 2018.8.17,-2.337289,29.459825,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5214.0,29560.0,Nyagisumo,545.0,Gatiti,679.0,Nganzo,570.0,Muhembe,450.0,,0.0,,,8/17/18,,,,,,,,,POINT (439922.80072078446 4741568.817215037),1505.0479736328125,2912.12890625,5492.70703125,1525.410888671875,3014.5302734375,5704.38916015625
006f100000a86FXAAY,1007495,Rwanda,Rwanda - Nyakabuye - Nkomane - 1007495,Complete,In Service,10/23/20,Southern Province,Nyamagabe,Musange,Gasave,Nyakabuye - Nkomane,Nkomane,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.9.5,-2.233574,29.575366,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3624.0,25546.0,Nyakabuye,587.0,Nyabivumu,465.0,Kabingo,558.0,Cyaruvunge,630.0,Gasura,550.0,,,9/4/18,,,,,,,,,POINT (452769.9220680299 4753040.79315153),700.8327026367188,2578.4287109375,4321.57373046875,714.5474853515625,2587.232177734375,4316.67919921875
006f100000a86FYAAY,1007496,Rwanda,Rwanda - Nyamurinda - 1007496,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Kibirizi,Bugarura,Nyamurinda,,,,Project Assessment - 2018.8.11,-2.43885,29.56909,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5425.0,41024.0,Karama village,500.0,Muyange village,150.0,Uwinyana village,50.0,Nyakibyeyi villabe,350.0,,0.0,,,8/11/18,,,,,,,,,POINT (452078.81687669596 4730343.591794203),1969.111572265625,5494.6689453125,9176.265625,1794.67724609375,5494.35546875,9141.349609375
006f100000a86FZAAY,1007497,Rwanda,Rwanda - Murehe - 1007497,Complete,In Service,7/13/23,Southern Province,Nyamagabe,Musange,Masizi,Murehe,Muhura,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.5,-2.265518,29.585978,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4208.0,25093.0,Murehe,675.0,Bwama,470.0,Rwanganko,678.0,Rwina,560.0,,0.0,,,9/4/18,,,,,,,,,POINT (453951.26849699416 4749509.151191365),1132.541748046875,2601.59619140625,4230.603515625,1169.276123046875,2684.06689453125,4364.96044921875
006f100000a86FaAAI,1007498,Rwanda,Rwanda - Gasagara - 1007498,Rejected,Vehicular Bridge Required,11/29/18,Southern Province,Nyamagabe,Musange,Masangano,Gasagara,Nyakabingo,,,Project Assessment - 2018.9.4,-2.286972,29.607523,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4387.0,25971.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (456348.25011535984 4747137.701189877),1417.25439453125,3060.31103515625,4783.0595703125,1524.5233154296875,3135.36572265625,4906.44140625
006f100000a86FbAAI,1007499,Rwanda,Rwanda - Kibiraro - 1007499,Complete,In Service,6/24/22,Southern Province,Nyamagabe,Kaduha,Murambi,Kibiraro,Kibande,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.25,-2.294523,29.55516,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3350.0,21311.0,Kibiraro,579.0,Cyabagomba,564.0,Kinzira,720.0,Rebero,629.0,,0.0,,,8/25/18,,,,,,,,,POINT (450524.5247338416 4746301.101484289),757.7888793945312,2001.16357421875,3681.24267578125,783.963134765625,2119.36865234375,3809.793701171875
006f100000a86FcAAI,1007500,Rwanda,Rwanda - Kasemanyana - 1007500,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Kaduha,Murambi,Kasemanyana,,,,Project Assessment - 2018.8.25,-2.312785,29.559739,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2927.0,21601.0,Kasemanyana,755.0,Nyaruryango,724.0,Kivumu,520.0,Rebero,629.0,,0.0,,,8/25/18,,,,,,,,,POINT (451034.4387053671 4744282.06090882),867.926025390625,1635.483642578125,3036.3359375,848.4541015625,1602.072265625,3021.462890625
006f100000a86FeAAI,1007502,Rwanda,Rwanda - Rusave - 1007502,Rejected,Technical,11/30/18,Southern Province,Nyamagabe,Mushubi,Cyobe,Rusave,,,,Project Assessment - 2018.8.17,-2.321754,29.44854,0.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5180.0,32903.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (438666.99474841246 4743286.037502641),1255.989013671875,2465.482421875,4788.6552734375,1261.04736328125,2527.2197265625,4883.6806640625
006f100000a86FfAAI,1007503,Rwanda,Rwanda - Rwumba - 1007503,Rejected,Vehicular Bridge Required,12/12/18,Southern Province,Nyamagabe,Cyobe,Nyarushike,Rwumba,Rwumba,,,Project Assessment - 2018.12.12,-2.32834,29.44182,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6076.0,35436.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,12/12/18,,,,,,,,,POINT (437919.86516251776 4742557.528225469),1605.560791015625,3456.182861328125,6075.78271484375,1604.166259765625,3495.322265625,6233.32421875
006f100000a86FhAAI,1007505,Rwanda,Rwanda - Gitega - 1007505,Rejected,Technical,12/2/18,Southern Province,Nyamagabe,Musange-Cyabakamyi,Kadaho,Gitega,Mwogo,,,Project Assessment - 2018.9.4,-2.280226,29.603769,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4462.0,26141.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9/4/18,,,,,,,,,POINT (455930.5136704675 4747883.475772957),1150.0362548828125,2964.014892578125,4971.68603515625,1253.2529296875,3054.920166015625,5001.89013671875
006f100000a86FjAAI,1007507,Rwanda,Rwanda - Nyakabuye - Mwogo - 1007507,Complete,In Service,10/6/20,Southern Province,Nyamagabe,Musange-Kabagari,Gasave,Nyakabuye - Mwogo,Mwogo,,,Project Assessment - 2018.9.5,-2.2333694,29.575727,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3622.0,25566.0,Nyakabuye,587.0,Kabingo,558.0,Gasura,550.0,Nyabivume,465.0,Murambi,565.0,,,9/4/18,,,,,,,,,POINT (452810.068638566 4753063.426946694),676.047119140625,2569.342041015625,4349.1552734375,703.0418701171875,2594.596435546875,4371.3828125
006f100000d6kr9AAA,1012801,Rwanda,Rwanda - Buhoro - 1012801,Rejected,Technical,11/15/18,Southern Province,Nyamagabe,Buruhukiro,Buhoro,Buhoro,,,,Project Assessment - 2018.8.17,-2.4418,29.44929833,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5944.0,36410.0,Buhoro,350.0,Giharayumbu,520.0,Gakangaga,180.0,Gihumo,100.0,,0.0,,,8/17/18,,,,,,,,,POINT (438756.6403875869 4730012.552909031),1082.768798828125,2609.886962890625,4501.099609375,1113.3531494140625,2639.43359375,4550.361328125
006f100000d6krEAAQ,1012802,Rwanda,Rwanda - Gakangaga - 1012802,Rejected,Technical,11/16/18,Southern Province,Nyamagabe,Buruhukiro,Byimana,Gakangaga,,,,Project Assessment - 2018.8.17,-2.43705833,29.44304667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5617.0,35928.0,Gakangaga,450.0,Giharayumbu,650.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (438061.1564732709 4730536.555254481),1096.5885009765625,2741.18017578125,5898.6240234375,1060.5224609375,2691.4638671875,5891.1005859375
006f100000d6krJAAQ,1012803,Rwanda,Rwanda - Bishyiga - 1012803,Rejected,Technical,11/14/18,Southern Province,Nyamagabe,Buruhukioro,Bishyiga,Bishyiga,,,,Project Assessment - 2018.8.17,-2.42353667,29.46039667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5036.0,34658.0,Bishgiga,460.0,Nyarubande,590.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (439990.1130126143 4732032.4321718635),1265.8424072265625,2861.105712890625,5050.5810546875,1288.525634765625,2982.2783203125,5150.9794921875
006f100000d6krYAAQ,1012805,Rwanda,Rwanda - Nkamba - 1012805,Rejected,Technical,11/13/18,Southern Province,Nyamagabe,Buruhukiro,Rambya,Nkamba,,,,Project Assessment - 2018.8.17,-2.42504833,29.42907333,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6313.0,33479.0,Nkamba,450.0,Nganzo,540.0,Buruhukiro,400.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (436506.5674688421 4731863.859208283),1873.482666015625,3600.11083984375,6533.70751953125,1878.846923828125,3556.756103515625,6607.71533203125
