Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID
Gasasa,02/08/2022,Bridge Survey - 00006261,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,40,Female,School-aged child,,,,6,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZooC
Gasasa,02/08/2022,Bridge Survey - 00006251,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,35,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZonT
Gasasa,02/08/2022,Bridge Survey - 00006242,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,40,Male,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zomk
Gasasa,02/08/2022,Bridge Survey - 00006240,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,30,Male,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001Zoma
Gasasa,02/08/2022,Bridge Survey - 00006244,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zomu
Gasasa,02/08/2022,Bridge Survey - 00006245,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,35,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zomz
Gasasa,02/08/2022,Bridge Survey - 00006262,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,35,Male,School-aged child,,,,7,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZooH
Gasasa,02/08/2022,Bridge Survey - 00006246,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,35,Female,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zon4
Gasasa,02/08/2022,Bridge Survey - 00006241,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zomf
Gasasa,02/08/2022,Bridge Survey - 00006237,,,,Gashubi market,,350103,,Gasiza,35130601,B2P bridge,Buying goods,,Livelihood,90,Male,Young adult,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZomL
Gasasa,02/08/2022,Bridge Survey - 00006226,,,,Gisozi,,35030104,Other,Rutembo,35010104,B2P bridge,Visiting friends or family,,Visiting family or friends,120,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZolX
Gasasa,02/08/2022,Bridge Survey - 00006255,,,,Gitonde,,35010302,Other,mubano,35130302,B2P bridge,Farming,,Livelihood,120,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zonn
Gasasa,02/08/2022,Bridge Survey - 00006235,,,,Ngugu,,35100206,Gasasa,,35010301,B2P bridge,Farming,,Livelihood,50,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZomB
Gasasa,02/08/2022,Bridge Survey - 00006231,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,40,Female,Adult,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is cool,a3b3Z000001Zolr
Gasasa,02/08/2022,Bridge Survey - 00006230,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,30,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gy3DmQAJ,Cloudy; Temperature is cool,a3b3Z000001Zolm
Gasasa,02/08/2022,Bridge Survey - 00006229,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,40,Female,Senior,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gy3DcQAJ,Cloudy; Temperature is cool,a3b3Z000001Zolh
Gasasa,02/08/2022,Bridge Survey - 00006223,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,30,Male,Senior,1,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZolI
Gasasa,02/08/2022,Bridge Survey - 00006219,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,School,,Education,40,Male,School-aged child,,,,5,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoky
Gasasa,02/08/2022,Bridge Survey - 00006221,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,30,Male,Adult,1,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001Zol8
Gasasa,02/08/2022,Bridge Survey - 00006225,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,90,Male,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZolS
Gasasa,02/08/2022,Bridge Survey - 00006218,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,60,Female,Senior,2,,,,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001Zokt
Gasasa,02/08/2022,Bridge Survey - 00006228,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,60,Male,Adult,,,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zoka
Gasasa,02/08/2022,Bridge Survey - 00006227,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,30,Female,Adult,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zolc
Gasasa,02/08/2022,Bridge Survey - 00006258,,,,Other,Ruronde,321304,Gasasa,,35010301,B2P bridge,Wage labor,,Livelihood,60,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoo2
Gasasa,02/08/2022,Bridge Survey - 00006256,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,60,Female,Adult,,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zons
Gasasa,02/08/2022,Bridge Survey - 00006253,,,,Other,Ruronde rutsiro,321304,Gasasa,,35010301,B2P bridge,Farming,,Livelihood,120,Female,Young adult,,1,,1,,Foot,Produce,,All were carriying sweet potatos,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zond
Gasasa,02/08/2022,Bridge Survey - 00006233,,,,Other,Nturo,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,40,Female,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001Zom1
Gasasa,02/08/2022,Bridge Survey - 00006232,,,,Other,Gasura,35010101,Ruganda,,35080506,B2P bridge,Visiting friends or family,,Visiting family or friends,90,Female,Young adult,,2,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is cool,a3b3Z000001Zolw
Gasasa,02/08/2022,Bridge Survey - 00006239,,,,Other,Rukeli,35010304,Ruganda,,35080506,B2P bridge,Farming,,Livelihood,60,Male,Adult,,,,1,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,All were carriying animal feeds,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZomV
Gasasa,02/08/2022,Bridge Survey - 00006217,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,40,Male,School-aged child,,,,1,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001Zoko
Gasasa,02/08/2022,Bridge Survey - 00006215,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Female,School-aged child,,,,2,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny,a3b3Z000001Zoke
Gasasa,02/08/2022,Bridge Survey - 00006216,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,60,Male,Young adult,,1,,,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001Zokj
Gasasa,02/08/2022,Bridge Survey - 00006214,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,40,Male,School-aged child,,,,1,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving moderately,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gy3CPQAZ,Sunny; Temperature is moderate,a3b3Z000001ZokZ
Gasasa,02/08/2022,Bridge Survey - 00006243,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,35,Male,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zomp
Gasasa,02/08/2022,Bridge Survey - 00006250,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,8,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZonO
Gasasa,02/08/2022,Bridge Survey - 00006248,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZonE
Gasasa,02/08/2022,Bridge Survey - 00006247,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zon9
Gasasa,02/08/2022,Bridge Survey - 00006252,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZonY
Gasasa,02/08/2022,Bridge Survey - 00006259,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,50,Female,Senior,,1,,,,Foot,Produce,,All were carriying sweet potatos and cassava.,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZomW
Gasasa,02/08/2022,Bridge Survey - 00006249,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZonJ
Gasasa,02/08/2022,Bridge Survey - 00006234,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,60,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gy4axQAB,Cloudy; Temperature is moderate,a3b3Z000001Zom6
Gasasa,02/08/2022,Bridge Survey - 00006254,,,,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,School,,Education,40,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Gy4dIQAR,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoni
Gasasa,02/08/2022,Bridge Survey - 00006222,,,,Ruganda,,35050105,Other,Kivumu,3204,B2P bridge,Farming,,Livelihood,60,Female,Senior,,,,,,Foot,Firewood,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZolD
Gasasa,02/08/2022,Bridge Survey - 00006257,,,,Ruganda,,35050105,Other,Rutovu,351306,B2P bridge,Farming,,Livelihood,120,Female,Adult,1,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001Zonx
Gasasa,02/08/2022,Bridge Survey - 00006224,,,,Ruganda,,35050105,Other,Kibirira/ Rusumo ,35020604,B2P bridge,Visiting friends or family,,Visiting family or friends,210,Male,Adult,,1,4,,,Foot,Produce; Other,Banana beer,"All of them are carrying cargos (banana beer, irish potatoes, beans) in order to visit the family who has new born.",,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZolN
Gasasa,02/09/2022,Bridge Survey - 00006309,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,Farming; Other,Collection of animal feeds,Livelihood,60,Female,Adult,,,,,,Foot,Other,Animal feeds,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZosT
Gasasa,02/09/2022,Bridge Survey - 00006285,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,60,Female,Adult,,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoqc
Gasasa,02/09/2022,Bridge Survey - 00006286,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,30,Male,Adult,,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zoqh
Gasasa,02/09/2022,Bridge Survey - 00006274,,,,Gasasa,,35010301,Other,Ruronde,32130401,B2P bridge,Wage labor,,Livelihood,120,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zopj
Gasasa,02/09/2022,Bridge Survey - 00006289,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoqw
Gasasa,02/09/2022,Bridge Survey - 00006292,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZorB
Gasasa,02/09/2022,Bridge Survey - 00006287,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,6,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoqm
Gasasa,02/09/2022,Bridge Survey - 00006294,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,40,Female,Adult,2,3,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZorL
Gasasa,02/09/2022,Bridge Survey - 00006290,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zor1
Gasasa,02/09/2022,Bridge Survey - 00006291,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zor6
Gasasa,02/09/2022,Bridge Survey - 00006288,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoqr
Gasasa,02/09/2022,Bridge Survey - 00006301,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,School,,Education,30,Female,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zoru
Gasasa,02/09/2022,Bridge Survey - 00006314,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Male,School-aged child,,,,6,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zosx
Gasasa,02/09/2022,Bridge Survey - 00006312,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zosn
Gasasa,02/09/2022,Bridge Survey - 00006315,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zot2
Gasasa,02/09/2022,Bridge Survey - 00006311,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,2,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zosi
Gasasa,02/09/2022,Bridge Survey - 00006313,,,,Gasasa,,35010301,Other,GS Ruganda,35050105,B2P bridge,School,,Education,30,Female,School-aged child,,,,5,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zoss
Gasasa,02/09/2022,Bridge Survey - 00006308,,,,Gasasa,,35010301,Other,Rugeshi,35010303,B2P bridge,Visiting friends or family,,Visiting family or friends,30,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZosO
Gasasa,02/09/2022,Bridge Survey - 00006268,,,,Gasasa,,35010301,Other,Ruronde,32130401,B2P bridge,Farming,,Livelihood,90,Female,,,,,,,,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZopK
Gasasa,02/09/2022,Bridge Survey - 00006269,,,,Gasasa,,35010301,Other,Ruronde,32130401,B2P bridge,Farming,,Livelihood,90,Female,Adult,,,2,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZopL
Gasasa,02/09/2022,Bridge Survey - 00006306,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,Farming,,Livelihood,30,Female,Adult,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZosE
Gasasa,02/09/2022,Bridge Survey - 00006271,,,,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,Farming,,Livelihood,30,Female,Adult,,2,1,,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,They are all carrying organic manure.,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZopU
Gasasa,02/09/2022,Bridge Survey - 00006304,,,,Gitonde,,35010302,Gisozi,,35030104,B2P bridge,Buying goods,,Livelihood,60,Male,Adult,,,,,,,Firewood,,They are all carrying heaps of firewood.,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000GyEaZQAV,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zos9
Gasasa,02/09/2022,Bridge Survey - 00006305,,,,Gitonde,,35010302,Gisozi,,35030104,B2P bridge,Selling goods; Buying goods,,Livelihood,60,Female,Adult,,2,,,,Foot,Firewood,,They are all carrying heaps of firewood.,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000GyEaZQAV,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZosA
Gasasa,02/09/2022,Bridge Survey - 00006283,,,,Gitonde,,35010302,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,120,Female,Adult,2,1,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZoqS
Gasasa,02/09/2022,Bridge Survey - 00006284,,,,Gitonde,,35010302,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,120,Female,Adult,2,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZoqX
Gasasa,02/09/2022,Bridge Survey - 00006293,,,,Gitonde,,35010302,Other,Rugeshi,35010303,B2P bridge,Wage labor,,Livelihood,90,Female,Adult,3,1,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZorG
Gasasa,02/09/2022,Bridge Survey - 00006277,,,,Other,Rugeshi,35010303,Gasasa,,35010301,B2P bridge,Farming,,Livelihood,60,Female,Young adult,,1,,1,,Foot,Produce,,Two females are carrying sweet potatoes,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zopy
Gasasa,02/09/2022,Bridge Survey - 00006297,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zora
Gasasa,02/09/2022,Bridge Survey - 00006295,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZorQ
Gasasa,02/09/2022,Bridge Survey - 00006302,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zorz
Gasasa,02/09/2022,Bridge Survey - 00006298,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zorf
Gasasa,02/09/2022,Bridge Survey - 00006310,,,,Other,Nturo centre,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,30,Female,Senior,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZosY
Gasasa,02/09/2022,Bridge Survey - 00006299,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zork
Gasasa,02/09/2022,Bridge Survey - 00006300,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Female,School-aged child,,,,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zorp
Gasasa,02/09/2022,Bridge Survey - 00006303,,,,Other,GS Ruganda,35050105,Gasasa,,35010301,B2P bridge,School,,Education,30,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zos4
Gasasa,02/09/2022,Bridge Survey - 00006307,,,,Other,Mu kayebe,35010403,Gisozi,,35030104,B2P bridge,Selling goods,,Livelihood,120,Female,Young adult,,,1,,,Foot,Firewood,,They are all carrying firewoods,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZosJ
